Customer,first_entry,last_entry
VALUEMWHMETERINGDATA_customerIT_1494,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1496,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1497,2024-07-12 10:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1498,2024-02-23 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1499,2024-06-27 11:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1500,2024-04-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1501,2024-06-19 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1502,2024-07-12 10:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1504,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1507,2024-02-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1508,2024-02-18 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1509,2024-05-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1510,2023-10-29 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1511,2024-01-20 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1512,2024-06-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1513,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1525,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1526,2024-05-15 17:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1527,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1532,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1533,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1536,2024-05-30 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1537,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1538,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1539,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1540,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1541,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1542,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1543,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1544,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1545,2024-01-07 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1546,2024-01-07 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1547,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1548,2024-01-07 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1549,2024-06-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1550,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1551,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1553,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1554,2024-07-26 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1562,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1563,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1564,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1565,2024-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1568,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1569,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1571,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1572,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1573,2022-08-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1574,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1575,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1576,2022-02-10 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1577,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1579,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1583,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1585,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1586,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1589,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1591,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1592,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1593,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1596,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1597,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1599,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1600,2024-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1601,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1604,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1605,2022-02-10 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1606,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1607,2023-10-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1608,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1609,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1610,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1612,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1613,2023-08-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1614,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1615,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1616,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1618,2023-10-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1619,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1620,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1622,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1624,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1625,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1630,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1631,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1632,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1633,2023-11-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1634,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1635,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1636,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1637,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1638,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1639,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1643,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1646,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1647,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1648,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1651,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1653,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1654,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1655,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1657,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1659,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1664,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1665,2024-05-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1666,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1667,2024-04-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1669,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1670,2024-03-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1671,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1673,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1683,2023-10-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1685,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1689,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1693,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1694,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1699,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1701,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1705,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1708,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1709,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1714,2024-06-28 16:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1715,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1718,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1719,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1720,2024-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1721,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1722,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1723,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1724,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1725,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1726,2024-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1727,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1728,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1729,2022-02-28 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1730,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1731,2024-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1733,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1735,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1736,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1737,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1738,2023-07-13 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1739,2023-09-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1742,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1744,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1745,2023-11-01 00:00:00,2023-12-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1746,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1747,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1748,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1751,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1752,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1753,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1755,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1756,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1757,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1758,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1759,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1760,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1761,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1762,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1763,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1764,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1765,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1769,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1770,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1771,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1773,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1774,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1775,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1776,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1778,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1779,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1780,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1782,2024-06-07 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1783,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1784,2024-07-16 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1786,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1787,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1788,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1789,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1790,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1792,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1793,2022-08-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1794,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1795,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1796,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1799,2022-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1800,2024-03-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1801,2024-06-03 14:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1802,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1805,2022-08-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1806,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1809,2022-01-11 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1810,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1811,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1812,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1813,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1814,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1815,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1816,2022-08-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1819,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1820,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1821,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1823,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1824,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1826,2024-05-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1827,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1828,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1829,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1831,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1833,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1834,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1835,2023-09-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1836,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1837,2022-08-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1838,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1839,2022-08-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1840,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1841,2024-05-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1843,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1844,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1845,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1846,2024-02-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1848,2022-08-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1853,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1855,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1857,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1859,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1860,2024-03-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1861,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1862,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1864,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1865,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1866,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1867,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1873,2023-08-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1874,2022-08-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1875,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1876,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1877,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1878,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1879,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1880,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1881,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1883,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1884,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1885,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1886,2024-02-23 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1887,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1888,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1889,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1890,2022-08-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1891,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1892,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1893,2024-03-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1894,2023-11-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1896,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1897,2022-08-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1898,2024-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1899,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1900,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1901,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1902,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1903,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1904,2024-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1905,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1906,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1908,2023-07-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1909,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1910,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1911,2023-08-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1912,2024-06-25 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1913,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1914,2022-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1916,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1917,2023-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1918,2024-05-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1919,2024-01-01 00:00:00,2024-07-31 23:00:00
VALUEMWHMETERINGDATA_customerIT_1920,2023-01-01 00:00:00,2024-07-31 23:00:00
